"","QUARTER","SiteID","STREET_SEGMENT_ID","Baseline","InterventionType","InterventionSummary","is_under_construction","other_major_construction","StreetInScopeOnStreetParking","StreetInScopeParkingFormat","StreetInScopeOnStreetParkingCap","BufferOnStreetParking","BufferOnStreetParkingCapacity","BufferOnStreetParkingFormat"
"20257","1920Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20258","1920Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20259","1920Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20260","1920Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20261","2021Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20262","2021Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20263","2021Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20264","2021Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20265","2122Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20266","2122Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20267","2122Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20268","2122Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20269","2223Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20270","2223Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20271","2223Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20272","2223Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20273","2324Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20274","2324Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20275","2324Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20276","2324Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20277","2425Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20278","2425Q2","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20279","2425Q3","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20280","2425Q4","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20281","2526Q1","control_id_53",3451,NA,"","",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20282","2526Q2","control_id_53",3451,1,"Control","NA Control Site",0,0,1,"Parallel",10,1,"Medium","Parallel"
"20283","9900Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20284","9900Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20285","9900Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20286","0001Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20287","0001Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20288","0001Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20289","0001Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20290","0102Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20291","0102Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20292","0102Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20293","0102Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20294","0203Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20295","0203Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20296","0203Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20297","0203Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20298","0304Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20299","0304Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20300","0304Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20301","0304Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20302","0405Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20303","0405Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20304","0405Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20305","0405Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20306","0506Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20307","0506Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20308","0506Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20309","0506Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20310","0607Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20311","0607Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20312","0607Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20313","0607Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20314","0708Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20315","0708Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20316","0708Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20317","0708Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20318","0809Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20319","0809Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20320","0809Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20321","0809Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20322","0910Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20323","0910Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20324","0910Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20325","0910Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20326","1011Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20327","1011Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20328","1011Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20329","1011Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20330","1112Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20331","1112Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20332","1112Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20333","1112Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20334","1213Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20335","1213Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20336","1213Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20337","1213Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20338","1314Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20339","1314Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20340","1314Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20341","1314Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20342","1415Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20343","1415Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20344","1415Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20345","1415Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20346","1516Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20347","1516Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20348","1516Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20349","1516Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20350","1617Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20351","1617Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20352","1617Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20353","1617Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20354","1718Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20355","1718Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20356","1718Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20357","1718Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20358","1819Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20359","1819Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20360","1819Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20361","1819Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20362","1920Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20363","1920Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20364","1920Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20365","1920Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20366","2021Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20367","2021Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20368","2021Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20369","2021Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20370","2122Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20371","2122Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20372","2122Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20373","2122Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20374","2223Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20375","2223Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20376","2223Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20377","2223Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20378","2324Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20379","2324Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20380","2324Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20381","2324Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20382","2425Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20383","2425Q2","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20384","2425Q3","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20385","2425Q4","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20386","2526Q1","control_id_53",3452,NA,"","",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20387","2526Q2","control_id_53",3452,1,"Control","NA Control Site",0,0,1,"Parallel",81,1,"Medium","Parallel"
"20388","9900Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20389","9900Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20390","9900Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20391","0001Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20392","0001Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20393","0001Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20394","0001Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20395","0102Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20396","0102Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20397","0102Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20398","0102Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20399","0203Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20400","0203Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20401","0203Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20402","0203Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20403","0304Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20404","0304Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20405","0304Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20406","0304Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20407","0405Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20408","0405Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20409","0405Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20410","0405Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20411","0506Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20412","0506Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20413","0506Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20414","0506Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20415","0607Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20416","0607Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20417","0607Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20418","0607Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20419","0708Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20420","0708Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20421","0708Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20422","0708Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20423","0809Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20424","0809Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20425","0809Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20426","0809Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20427","0910Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20428","0910Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20429","0910Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20430","0910Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20431","1011Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20432","1011Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20433","1011Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20434","1011Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20435","1112Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20436","1112Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20437","1112Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20438","1112Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20439","1213Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20440","1213Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20441","1213Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20442","1213Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20443","1314Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20444","1314Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20445","1314Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20446","1314Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20447","1415Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20448","1415Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20449","1415Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20450","1415Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20451","1516Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20452","1516Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20453","1516Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20454","1516Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20455","1617Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20456","1617Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20457","1617Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20458","1617Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20459","1718Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20460","1718Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20461","1718Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20462","1718Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20463","1819Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20464","1819Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20465","1819Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20466","1819Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20467","1920Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20468","1920Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20469","1920Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20470","1920Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20471","2021Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20472","2021Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20473","2021Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20474","2021Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20475","2122Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20476","2122Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20477","2122Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20478","2122Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20479","2223Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20480","2223Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20481","2223Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20482","2223Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20483","2324Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20484","2324Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20485","2324Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20486","2324Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20487","2425Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20488","2425Q2","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20489","2425Q3","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20490","2425Q4","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20491","2526Q1","control_id_53",3453,NA,"","",0,0,1,"Parallel",30,1,"Medium","Parallel"
"20492","2526Q2","control_id_53",3453,1,"Control","NA Control Site",0,0,1,"Parallel",30,1,"Medium","Parallel"
